# HELP application_ready_time_seconds Time taken for the application to be ready to service requests
# TYPE application_ready_time_seconds gauge
application_ready_time_seconds{main_application_class="com.shadowfit.ShadowfitApplication"} 8.824
grpc_server_call_duration_seconds_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.01"} 0
grpc_server_call_duration_seconds_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.013"} 2
grpc_server_call_duration_seconds_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.016"} 16
grpc_server_call_duration_seconds_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.02"} 40
grpc_server_call_duration_seconds_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.025"} 43
grpc_server_call_duration_seconds_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.03"} 44
grpc_server_call_duration_seconds_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.04"} 44
grpc_server_call_duration_seconds_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.05"} 44
grpc_server_call_duration_seconds_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.065"} 44
grpc_server_call_duration_seconds_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.08"} 46
grpc_server_call_duration_seconds_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.1"} 47
grpc_server_call_duration_seconds_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.13"} 48
grpc_server_call_duration_seconds_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.16"} 48
grpc_server_call_duration_seconds_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.2"} 48
grpc_server_call_duration_seconds_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.25"} 48
grpc_server_call_duration_seconds_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.3"} 48
grpc_server_call_duration_seconds_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.4"} 48
grpc_server_call_duration_seconds_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.5"} 48
grpc_server_call_duration_seconds_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.65"} 48
grpc_server_call_duration_seconds_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="0.8"} 48
grpc_server_call_duration_seconds_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="1.0"} 48
grpc_server_call_duration_seconds_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="2.0"} 48
grpc_server_call_duration_seconds_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="5.0"} 48
grpc_server_call_duration_seconds_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="10.0"} 48
grpc_server_call_duration_seconds_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="20.0"} 48
grpc_server_call_duration_seconds_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="50.0"} 48
grpc_server_call_duration_seconds_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="100.0"} 48
grpc_server_call_duration_seconds_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="+Inf"} 48
grpc_server_call_duration_seconds_count{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE"} 48
grpc_server_call_duration_seconds_sum{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE"} 1.091103422
# HELP grpc_server_call_duration_seconds_max Time taken to complete a call from server transport's perspective
# TYPE grpc_server_call_duration_seconds_max gauge
grpc_server_call_duration_seconds_max{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE"} 0.104256121
# HELP grpc_server_call_rcvd_total_compressed_message_size_bytes Compressed message bytes received per server call
# TYPE grpc_server_call_rcvd_total_compressed_message_size_bytes histogram
grpc_server_call_rcvd_total_compressed_message_size_bytes_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="1024.0"} 48
grpc_server_call_rcvd_total_compressed_message_size_bytes_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="2048.0"} 48
grpc_server_call_rcvd_total_compressed_message_size_bytes_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="4096.0"} 48
grpc_server_call_rcvd_total_compressed_message_size_bytes_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="16384.0"} 48
grpc_server_call_rcvd_total_compressed_message_size_bytes_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="65536.0"} 48
grpc_server_call_rcvd_total_compressed_message_size_bytes_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="262144.0"} 48
grpc_server_call_rcvd_total_compressed_message_size_bytes_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="1048576.0"} 48
grpc_server_call_rcvd_total_compressed_message_size_bytes_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="4194304.0"} 48
grpc_server_call_rcvd_total_compressed_message_size_bytes_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="1.6777216E7"} 48
grpc_server_call_rcvd_total_compressed_message_size_bytes_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="6.7108864E7"} 48
grpc_server_call_rcvd_total_compressed_message_size_bytes_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="2.68435456E8"} 48
grpc_server_call_rcvd_total_compressed_message_size_bytes_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="1.073741824E9"} 48
grpc_server_call_rcvd_total_compressed_message_size_bytes_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="4.294967296E9"} 48
grpc_server_call_rcvd_total_compressed_message_size_bytes_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="+Inf"} 48
grpc_server_call_rcvd_total_compressed_message_size_bytes_count{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE"} 48
grpc_server_call_rcvd_total_compressed_message_size_bytes_sum{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE"} 96.0
# HELP grpc_server_call_rcvd_total_compressed_message_size_bytes_max Compressed message bytes received per server call
# TYPE grpc_server_call_rcvd_total_compressed_message_size_bytes_max gauge
grpc_server_call_rcvd_total_compressed_message_size_bytes_max{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE"} 2.0
# HELP grpc_server_call_sent_total_compressed_message_size_bytes Compressed message bytes sent per server call
# TYPE grpc_server_call_sent_total_compressed_message_size_bytes histogram
grpc_server_call_sent_total_compressed_message_size_bytes_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="1024.0"} 48
grpc_server_call_sent_total_compressed_message_size_bytes_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="2048.0"} 48
grpc_server_call_sent_total_compressed_message_size_bytes_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="4096.0"} 48
grpc_server_call_sent_total_compressed_message_size_bytes_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="16384.0"} 48
grpc_server_call_sent_total_compressed_message_size_bytes_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="65536.0"} 48
grpc_server_call_sent_total_compressed_message_size_bytes_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="262144.0"} 48
grpc_server_call_sent_total_compressed_message_size_bytes_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="1048576.0"} 48
grpc_server_call_sent_total_compressed_message_size_bytes_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="4194304.0"} 48
grpc_server_call_sent_total_compressed_message_size_bytes_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="1.6777216E7"} 48
grpc_server_call_sent_total_compressed_message_size_bytes_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="6.7108864E7"} 48
grpc_server_call_sent_total_compressed_message_size_bytes_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="2.68435456E8"} 48
grpc_server_call_sent_total_compressed_message_size_bytes_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="1.073741824E9"} 48
grpc_server_call_sent_total_compressed_message_size_bytes_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="4.294967296E9"} 48
grpc_server_call_sent_total_compressed_message_size_bytes_bucket{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE",le="+Inf"} 48
grpc_server_call_sent_total_compressed_message_size_bytes_count{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE"} 48
grpc_server_call_sent_total_compressed_message_size_bytes_sum{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE"} 856.0
# HELP grpc_server_call_sent_total_compressed_message_size_bytes_max Compressed message bytes sent per server call
# TYPE grpc_server_call_sent_total_compressed_message_size_bytes_max gauge
grpc_server_call_sent_total_compressed_message_size_bytes_max{grpc_method="ExerciseService/CompleteAnalysis",grpc_status="OK",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE"} 18.0
# HELP grpc_server_call_started_total The total number of RPC attempts started from the server side, including those that have not completed.
# TYPE grpc_server_call_started_total counter
grpc_server_call_started_total{grpc_method="ExerciseService/CompleteAnalysis",instrumentation_source="grpc-spring",instrumentation_version="v3.1.0.RELEASE"} 48.0
# HELP grpc_server_processing_duration_seconds The total time taken for the server to complete the call
# TYPE grpc_server_processing_duration_seconds summary
grpc_server_processing_duration_seconds_count{method="Check",methodType="UNARY",service="grpc.health.v1.Health",statusCode="OK"} 0
grpc_server_processing_duration_seconds_sum{method="Check",methodType="UNARY",service="grpc.health.v1.Health",statusCode="OK"} 0.0
grpc_server_processing_duration_seconds_count{method="CompleteAnalysis",methodType="UNARY",service="ExerciseService",statusCode="OK"} 48
grpc_server_processing_duration_seconds_sum{method="CompleteAnalysis",methodType="UNARY",service="ExerciseService",statusCode="OK"} 1.09234967
grpc_server_processing_duration_seconds_count{method="ExtractReferenceData",methodType="UNARY",service="ExerciseService",statusCode="OK"} 0
grpc_server_processing_duration_seconds_sum{method="ExtractReferenceData",methodType="UNARY",service="ExerciseService",statusCode="OK"} 0.0
grpc_server_processing_duration_seconds_count{method="ReattachAnalysis",methodType="UNARY",service="ExerciseService",statusCode="OK"} 0
grpc_server_processing_duration_seconds_sum{method="ReattachAnalysis",methodType="UNARY",service="ExerciseService",statusCode="OK"} 0.0
grpc_server_processing_duration_seconds_count{method="ReportFeedbackBatch",methodType="UNARY",service="ExerciseService",statusCode="OK"} 0
grpc_server_processing_duration_seconds_sum{method="ReportFeedbackBatch",methodType="UNARY",service="ExerciseService",statusCode="OK"} 0.0
grpc_server_processing_duration_seconds_count{method="SavePoseDataBatch",methodType="UNARY",service="ExerciseService",statusCode="OK"} 0
grpc_server_processing_duration_seconds_sum{method="SavePoseDataBatch",methodType="UNARY",service="ExerciseService",statusCode="OK"} 0.0
grpc_server_processing_duration_seconds_count{method="ServerReflectionInfo",methodType="BIDI_STREAMING",service="grpc.reflection.v1alpha.ServerReflection",statusCode="OK"} 0
grpc_server_processing_duration_seconds_sum{method="ServerReflectionInfo",methodType="BIDI_STREAMING",service="grpc.reflection.v1alpha.ServerReflection",statusCode="OK"} 0.0
grpc_server_processing_duration_seconds_count{method="StartAnalysis",methodType="UNARY",service="ExerciseService",statusCode="OK"} 0
grpc_server_processing_duration_seconds_sum{method="StartAnalysis",methodType="UNARY",service="ExerciseService",statusCode="OK"} 0.0
grpc_server_processing_duration_seconds_count{method="StopAnalysis",methodType="UNARY",service="ExerciseService",statusCode="OK"} 0
grpc_server_processing_duration_seconds_sum{method="StopAnalysis",methodType="UNARY",service="ExerciseService",statusCode="OK"} 0.0
grpc_server_processing_duration_seconds_count{method="Watch",methodType="SERVER_STREAMING",service="grpc.health.v1.Health",statusCode="OK"} 0
grpc_server_processing_duration_seconds_sum{method="Watch",methodType="SERVER_STREAMING",service="grpc.health.v1.Health",statusCode="OK"} 0.0
# HELP grpc_server_processing_duration_seconds_max The total time taken for the server to complete the call
# TYPE grpc_server_processing_duration_seconds_max gauge
grpc_server_processing_duration_seconds_max{method="Check",methodType="UNARY",service="grpc.health.v1.Health",statusCode="OK"} 0.0
grpc_server_processing_duration_seconds_max{method="CompleteAnalysis",methodType="UNARY",service="ExerciseService",statusCode="OK"} 0.09477752
grpc_server_processing_duration_seconds_max{method="ExtractReferenceData",methodType="UNARY",service="ExerciseService",statusCode="OK"} 0.0
grpc_server_processing_duration_seconds_max{method="ReattachAnalysis",methodType="UNARY",service="ExerciseService",statusCode="OK"} 0.0
grpc_server_processing_duration_seconds_max{method="ReportFeedbackBatch",methodType="UNARY",service="ExerciseService",statusCode="OK"} 0.0
grpc_server_processing_duration_seconds_max{method="SavePoseDataBatch",methodType="UNARY",service="ExerciseService",statusCode="OK"} 0.0
grpc_server_processing_duration_seconds_max{method="ServerReflectionInfo",methodType="BIDI_STREAMING",service="grpc.reflection.v1alpha.ServerReflection",statusCode="OK"} 0.0
grpc_server_processing_duration_seconds_max{method="StartAnalysis",methodType="UNARY",service="ExerciseService",statusCode="OK"} 0.0
grpc_server_processing_duration_seconds_max{method="StopAnalysis",methodType="UNARY",service="ExerciseService",statusCode="OK"} 0.0
grpc_server_processing_duration_seconds_max{method="Watch",methodType="SERVER_STREAMING",service="grpc.health.v1.Health",statusCode="OK"} 0.0
# HELP grpc_server_received_total  
# TYPE grpc_server_received_total counter
grpc_server_received_total{grpc_status_code="UNKNOWN",rpc_method="CompleteAnalysis",rpc_service="ExerciseService",rpc_type="UNARY"} 48.0
# HELP grpc_server_requests_received_messages_total The total number of requests received
# TYPE grpc_server_requests_received_messages_total counter
grpc_server_requests_received_messages_total{method="Check",methodType="UNARY",service="grpc.health.v1.Health"} 0.0
grpc_server_requests_received_messages_total{method="CompleteAnalysis",methodType="UNARY",service="ExerciseService"} 48.0
grpc_server_requests_received_messages_total{method="ExtractReferenceData",methodType="UNARY",service="ExerciseService"} 0.0
grpc_server_requests_received_messages_total{method="ReattachAnalysis",methodType="UNARY",service="ExerciseService"} 0.0
grpc_server_requests_received_messages_total{method="ReportFeedbackBatch",methodType="UNARY",service="ExerciseService"} 0.0
grpc_server_requests_received_messages_total{method="SavePoseDataBatch",methodType="UNARY",service="ExerciseService"} 0.0
grpc_server_requests_received_messages_total{method="ServerReflectionInfo",methodType="BIDI_STREAMING",service="grpc.reflection.v1alpha.ServerReflection"} 0.0
grpc_server_requests_received_messages_total{method="StartAnalysis",methodType="UNARY",service="ExerciseService"} 0.0
grpc_server_requests_received_messages_total{method="StopAnalysis",methodType="UNARY",service="ExerciseService"} 0.0
grpc_server_requests_received_messages_total{method="Watch",methodType="SERVER_STREAMING",service="grpc.health.v1.Health"} 0.0
# HELP grpc_server_responses_sent_messages_total The total number of responses sent
# TYPE grpc_server_responses_sent_messages_total counter
grpc_server_responses_sent_messages_total{method="Check",methodType="UNARY",service="grpc.health.v1.Health"} 0.0
grpc_server_responses_sent_messages_total{method="CompleteAnalysis",methodType="UNARY",service="ExerciseService"} 48.0
grpc_server_responses_sent_messages_total{method="ExtractReferenceData",methodType="UNARY",service="ExerciseService"} 0.0
grpc_server_responses_sent_messages_total{method="ReattachAnalysis",methodType="UNARY",service="ExerciseService"} 0.0
grpc_server_responses_sent_messages_total{method="ReportFeedbackBatch",methodType="UNARY",service="ExerciseService"} 0.0
grpc_server_responses_sent_messages_total{method="SavePoseDataBatch",methodType="UNARY",service="ExerciseService"} 0.0
